Date,Open,Low,High,Close,Adj Close,Volume
2001-04-09,5.650000095367432,5.525000095367432,6.224999904632568,5.909999847412109,5.909999847412109,2107600.0
2001-04-10,6.172500133514404,6.082499980926514,6.347499847412109,6.275000095367432,6.275000095367432,4201200.0
2001-04-11,6.375,5.625,6.442500114440918,6.059999942779541,6.059999942779541,1276400.0
2001-04-12,6.087500095367432,5.90749979019165,6.232500076293945,6.047500133514404,6.047500133514404,1904400.0
2001-04-16,5.737500190734863,5.712500095367432,6.1875,5.987500190734863,5.987500190734863,1822800.0
2001-04-17,6.0,5.775000095367432,6.014999866485596,5.889999866485596,5.889999866485596,2985200.0
2001-04-18,6.125,5.875,6.670000076293945,6.320000171661377,6.320000171661377,4541200.0
2001-04-19,6.3125,6.142499923706055,6.46750020980835,6.25,6.25,1868400.0
2001-04-20,6.360000133514404,5.375,6.360000133514404,5.4375,5.4375,2462400.0
2001-04-23,5.505000114440918,5.252500057220459,5.522500038146973,5.497499942779541,5.497499942779541,630800.0
2001-04-24,5.40749979019165,5.014999866485596,5.554999828338623,5.162499904632568,5.162499904632568,3078000.0
2001-04-25,5.1875,4.914999961853027,5.425000190734863,5.025000095367432,5.025000095367432,1688400.0
2001-04-26,4.980000019073486,4.977499961853027,5.412499904632568,5.125,5.125,2060000.0
2001-04-27,5.357500076293945,5.335000038146973,5.642499923706055,5.392499923706055,5.392499923706055,786400.0
2001-04-30,5.597499847412109,5.5,5.987500190734863,5.832499980926514,5.832499980926514,2256000.0
2001-05-01,5.855000019073486,5.71750020980835,5.897500038146973,5.775000095367432,5.775000095367432,556800.0
2001-05-02,5.8125,5.375,5.889999866485596,5.777500152587891,5.777500152587891,886000.0
2001-05-03,5.6875,5.375,5.767499923706055,5.715000152587891,5.715000152587891,804800.0
2001-05-04,5.514999866485596,5.514999866485596,5.862500190734863,5.744999885559082,5.744999885559082,662800.0
2001-05-07,5.8125,5.75,6.232500076293945,5.849999904632568,5.849999904632568,1989600.0
2001-05-08,5.974999904632568,5.505000114440918,6.0,5.732500076293945,5.732500076293945,382400.0
2001-05-09,5.5625,5.512499809265137,6.102499961853027,5.579999923706055,5.579999923706055,432000.0
