Date,Open,Low,High,Close,Adj Close,Volume
2010-08-06,13.0,12.989999771118164,14.079999923706055,14.0,13.64925479888916,10678500.0
2010-08-09,14.0,13.699999809265137,14.0,14.0,13.64925479888916,1819500.0
2010-08-10,13.770000457763672,13.579999923706055,13.84000015258789,13.600000381469727,13.25927734375,1579300.0
2010-08-11,13.25,12.449999809265137,13.380000114440918,12.75,12.430572509765625,2588200.0
2010-08-12,12.260000228881836,12.100000381469727,12.510000228881836,12.390000343322754,12.079591751098633,1780300.0
2010-08-13,12.25,11.850000381469727,12.529999732971191,12.0,11.699361801147461,957600.0
2010-08-16,11.789999961853027,11.6899995803833,12.229999542236328,11.779999732971191,11.48487377166748,551600.0
2010-08-17,11.859999656677246,11.75,12.300000190734863,12.220000267028809,11.913849830627441,1086700.0
2010-08-18,12.079999923706055,12.0,12.600000381469727,12.0,11.699361801147461,1010600.0
2010-08-19,11.949999809265137,11.3100004196167,12.100000381469727,11.550000190734863,11.260637283325195,746000.0
2010-08-20,11.449999809265137,11.029999732971191,11.5,11.149999618530273,10.870657920837402,450600.0
2010-08-23,11.279999732971191,10.460000038146973,11.5,10.979999542236328,10.704916000366211,761800.0
2010-08-24,10.760000228881836,10.5,11.300000190734863,10.680000305175781,10.412431716918945,746700.0
2010-08-25,10.5,10.229999542236328,11.130000114440918,10.75,10.480677604675293,1112200.0
2010-08-26,10.9399995803833,10.800000190734863,11.149999618530273,11.0,10.72441577911377,581400.0
2010-08-27,11.149999618530273,10.989999771118164,11.489999771118164,11.109999656677246,10.831658363342285,370900.0
2010-08-30,11.010000228881836,11.010000228881836,11.270000457763672,11.100000381469727,10.82190990447998,226900.0
2010-08-31,11.010000228881836,10.869999885559082,11.229999542236328,11.079999923706055,10.802411079406738,236000.0
2010-09-01,11.079999923706055,10.760000228881836,11.949999809265137,11.729999542236328,11.436125755310059,412800.0
2010-09-02,11.079999923706055,11.079999923706055,11.90999984741211,11.869999885559082,11.572617530822754,98500.0
2010-09-03,11.899999618530273,11.579999923706055,12.319999694824219,11.890000343322754,11.592117309570312,231400.0
2010-09-07,12.0,11.779999732971191,12.359999656677246,12.029999732971191,11.728610038757324,468400.0
2010-09-08,11.489999771118164,11.420000076293945,12.180000305175781,12.15999984741211,11.855353355407715,1483700.0
2010-09-09,12.210000038146973,11.510000228881836,12.630000114440918,11.899999618530273,11.601866722106934,235600.0
2010-09-10,11.979999542236328,11.8100004196167,12.130000114440918,11.979999542236328,11.679861068725586,362900.0
2010-09-13,12.09000015258789,11.84000015258789,12.239999771118164,11.9399995803833,11.64086627960205,303900.0
